Element Label, Node Coordinates, Mises Stress (MPa)
1, 69.073, 197.625, 4.000, 69.073, 195.706, 4.000, 69.073, 195.706, 0.000, 69.073, 197.625, 0.000, 70.991, 197.625, 4.000, 70.991, 195.706, 4.000, 70.991, 195.706, 0.000, 70.991, 197.625, 0.000, 0.000000
2, 63.317, 59.479, 4.000, 63.317, 57.561, 4.000, 63.317, 57.561, 0.000, 63.317, 59.479, 0.000, 65.235, 59.479, 4.000, 65.235, 57.561, 4.000, 65.235, 57.561, 0.000, 65.235, 59.479, 0.000, 0.000000
3, 243.673, 1.919, 4.000, 243.673, 0.000, 4.000, 243.673, 0.000, 0.000, 243.673, 1.919, 0.000, 245.592, 1.919, 4.000, 245.592, 0.000, 4.000, 245.592, 0.000, 0.000, 245.592, 1.919, 0.000, 0.000000
4, 151.114, 14.872, 0.000, 151.576, 17.268, 0.000, 149.657, 17.268, 0.000, 149.657, 15.349, 0.000, 151.114, 14.872, 4.000, 151.576, 17.268, 4.000, 149.657, 17.268, 4.000, 149.657, 15.349, 4.000, 234.999985
5, 152.829, 14.204, 0.000, 153.288, 16.317, 0.000, 151.576, 17.268, 0.000, 151.114, 14.872, 0.000, 152.829, 14.204, 4.000, 153.288, 16.317, 4.000, 151.576, 17.268, 4.000, 151.114, 14.872, 4.000, 181.260208
6, 145.820, 15.349, 0.000, 145.979, 12.888, 0.000, 148.571, 12.805, 0.000, 149.657, 15.349, 0.000, 145.820, 15.349, 4.000, 145.979, 12.888, 4.000, 148.571, 12.805, 4.000, 149.657, 15.349, 4.000, 169.359467
7, 140.261, 3.633, 0.000, 136.195, 3.330, 0.000, 136.227, 0.000, 0.000, 140.064, 0.000, 0.000, 140.261, 3.633, 4.000, 136.195, 3.330, 4.000, 136.227, 0.000, 4.000, 140.064, 0.000, 4.000, 95.897896
8, 124.715, 0.000, 0.000, 128.552, 0.000, 0.000, 128.694, 3.853, 0.000, 124.818, 3.746, 0.000, 124.715, 0.000, 4.000, 128.552, 0.000, 4.000, 128.694, 3.853, 4.000, 124.818, 3.746, 4.000, 38.559708
9, 128.794, 7.792, 0.000, 124.715, 7.675, 0.000, 124.818, 3.746, 0.000, 128.694, 3.853, 0.000, 128.794, 7.792, 4.000, 124.715, 7.675, 4.000, 124.818, 3.746, 4.000, 128.694, 3.853, 4.000, 41.016850
10, 113.202, 0.000, 0.000, 117.040, 0.000, 0.000, 117.790, 3.088, 0.000, 114.789, 3.259, 0.000, 113.202, 0.000, 4.000, 117.040, 0.000, 4.000, 117.790, 3.088, 4.000, 114.789, 3.259, 4.000, 24.043875
11, 113.202, 0.000, 0.000, 114.789, 3.259, 0.000, 112.243, 5.756, 0.000, 111.412, 2.805, 0.000, 113.202, 0.000, 4.000, 114.789, 3.259, 4.000, 112.243, 5.756, 4.000, 111.412, 2.805, 4.000, 18.110214
12, 109.845, 5.756, 0.000, 107.446, 5.756, 0.000, 105.533, 3.054, 0.000, 109.119, 2.710, 0.000, 109.845, 5.756, 4.000, 107.446, 5.756, 4.000, 105.533, 3.054, 4.000, 109.119, 2.710, 4.000, 35.723877
13, 99.132, 9.593, 0.000, 100.014, 7.043, 0.000, 102.808, 7.515, 0.000, 102.330, 9.593, 0.000, 99.132, 9.593, 4.000, 100.014, 7.043, 4.000, 102.808, 7.515, 4.000, 102.330, 9.593, 4.000, 36.833519
14, 103.757, 5.351, 0.000, 105.582, 6.321, 0.000, 105.528, 7.675, 0.000, 102.808, 7.515, 0.000, 103.757, 5.351, 4.000, 105.582, 6.321, 4.000, 105.528, 7.675, 4.000, 102.808, 7.515, 4.000, 36.322044
15, 109.845, 5.756, 0.000, 109.119, 2.710, 0.000, 111.412, 2.805, 0.000, 112.243, 5.756, 0.000, 109.845, 5.756, 4.000, 109.119, 2.710, 4.000, 111.412, 2.805, 4.000, 112.243, 5.756, 4.000, 20.502779
16, 117.040, 5.756, 0.000, 117.614, 5.589, 0.000, 118.958, 9.593, 0.000, 117.040, 9.593, 0.000, 117.040, 5.756, 4.000, 117.614, 5.589, 4.000, 118.958, 9.593, 4.000, 117.040, 9.593, 4.000, 0.584325
17, 120.877, 10.553, 0.000, 118.958, 9.593, 0.000, 117.614, 5.589, 0.000, 120.877, 7.675, 0.000, 120.877, 10.553, 4.000, 118.958, 9.593, 4.000, 117.614, 5.589, 4.000, 120.877, 7.675, 4.000, 0.594562
18, 121.206, 3.516, 0.000, 124.818, 3.746, 0.000, 124.715, 7.675, 0.000, 120.877, 7.675, 0.000, 121.206, 3.516, 4.000, 124.818, 3.746, 4.000, 124.715, 7.675, 4.000, 120.877, 7.675, 4.000, 34.800110
19, 128.794, 7.792, 0.000, 128.611, 11.642, 0.000, 124.715, 11.512, 0.000, 124.715, 7.675, 0.000, 128.794, 7.792, 4.000, 128.611, 11.642, 4.000, 124.715, 11.512, 4.000, 124.715, 7.675, 4.000, 26.858282
20, 124.715, 15.349, 0.000, 124.715, 11.512, 0.000, 128.611, 11.642, 0.000, 128.552, 15.349, 0.000, 124.715, 15.349, 4.000, 124.715, 11.512, 4.000, 128.611, 11.642, 4.000, 128.552, 15.349, 4.000, 1.001648
21, 132.375, 11.993, 0.000, 132.389, 15.349, 0.000, 128.552, 15.349, 0.000, 128.611, 11.642, 0.000, 132.375, 11.993, 4.000, 132.389, 15.349, 4.000, 128.552, 15.349, 4.000, 128.611, 11.642, 4.000, 12.136084
22, 136.227, 15.349, 0.000, 132.389, 15.349, 0.000, 132.375, 11.993, 0.000, 135.772, 12.727, 0.000, 136.227, 15.349, 4.000, 132.389, 15.349, 4.000, 132.375, 11.993, 4.000, 135.772, 12.727, 4.000, 28.346519
23, 132.375, 11.993, 0.000, 128.611, 11.642, 0.000, 128.794, 7.792, 0.000, 133.128, 7.937, 0.000, 132.375, 11.993, 4.000, 128.611, 11.642, 4.000, 128.794, 7.792, 4.000, 133.128, 7.937, 4.000, 46.113762
24, 128.552, 0.000, 0.000, 132.389, 0.000, 0.000, 132.516, 3.744, 0.000, 128.694, 3.853, 0.000, 128.552, 0.000, 4.000, 132.389, 0.000, 4.000, 132.516, 3.744, 4.000, 128.694, 3.853, 4.000, 52.761070
25, 133.128, 7.937, 0.000, 128.794, 7.792, 0.000, 128.694, 3.853, 0.000, 132.516, 3.744, 0.000, 133.128, 7.937, 4.000, 128.794, 7.792, 4.000, 128.694, 3.853, 4.000, 132.516, 3.744, 4.000, 47.827541
