Element Label, Node Coordinates, Mises Stress (MPa)
1, 250.052, 3.877, 0.000, 250.052, 7.753, 0.000, 246.193, 7.578, 0.000, 246.219, 3.749, 0.000, 250.052, 3.877, 4.000, 250.052, 7.753, 4.000, 246.193, 7.578, 4.000, 246.219, 3.749, 4.000, 235.000000
2, 250.052, 7.753, 0.000, 250.052, 11.630, 0.000, 246.035, 11.529, 0.000, 246.193, 7.578, 0.000, 250.052, 7.753, 4.000, 250.052, 11.630, 4.000, 246.035, 11.529, 4.000, 246.193, 7.578, 4.000, 234.999985
3, 250.052, 15.506, 0.000, 250.052, 19.383, 0.000, 246.026, 19.565, 0.000, 245.821, 15.552, 0.000, 250.052, 15.506, 4.000, 250.052, 19.383, 4.000, 246.026, 19.565, 4.000, 245.821, 15.552, 4.000, 234.999985
4, 246.319, 31.245, 0.000, 246.337, 27.397, 0.000, 250.052, 27.136, 0.000, 250.052, 31.012, 0.000, 246.319, 31.245, 4.000, 246.337, 27.397, 4.000, 250.052, 27.136, 4.000, 250.052, 31.012, 4.000, 234.999985
5, 246.157, 38.928, 0.000, 246.234, 35.101, 0.000, 250.052, 34.889, 0.000, 250.052, 38.765, 0.000, 246.157, 38.928, 4.000, 246.234, 35.101, 4.000, 250.052, 34.889, 4.000, 250.052, 38.765, 4.000, 235.000000
6, 246.108, 46.608, 0.000, 246.126, 42.746, 0.000, 250.052, 42.642, 0.000, 250.052, 46.518, 0.000, 246.108, 46.608, 4.000, 246.126, 42.746, 4.000, 250.052, 42.642, 4.000, 250.052, 46.518, 4.000, 234.999985
7, 241.843, 54.405, 0.000, 242.112, 50.510, 0.000, 246.051, 50.486, 0.000, 245.969, 54.367, 0.000, 241.843, 54.405, 4.000, 242.112, 50.510, 4.000, 246.051, 50.486, 4.000, 245.969, 54.367, 4.000, 190.901886
8, 250.052, 58.148, 0.000, 250.052, 62.025, 0.000, 246.036, 62.087, 0.000, 245.945, 58.229, 0.000, 250.052, 58.148, 4.000, 250.052, 62.025, 4.000, 246.036, 62.087, 4.000, 245.945, 58.229, 4.000, 184.026993
9, 246.252, 69.890, 0.000, 246.163, 65.994, 0.000, 250.052, 65.901, 0.000, 250.052, 69.778, 0.000, 246.252, 69.890, 4.000, 246.163, 65.994, 4.000, 250.052, 65.901, 4.000, 250.052, 69.778, 4.000, 165.582764
10, 246.280, 77.635, 0.000, 246.289, 73.764, 0.000, 250.052, 73.654, 0.000, 250.052, 77.531, 0.000, 246.280, 77.635, 4.000, 246.289, 73.764, 4.000, 250.052, 73.654, 4.000, 250.052, 77.531, 4.000, 148.291748
11, 242.373, 81.588, 0.000, 246.269, 81.487, 0.000, 246.315, 85.319, 0.000, 242.586, 85.428, 0.000, 242.373, 81.588, 4.000, 246.269, 81.487, 4.000, 246.315, 85.319, 4.000, 242.586, 85.428, 4.000, 126.456131
