Element Label, Node Coordinates, Mises Stress (MPa)
1, 132.105, 10.484, 0.000, 132.105, 11.533, 0.000, 131.056, 11.533, 0.000, 131.056, 10.484, 0.000, 132.105, 10.484, 4.000, 132.105, 11.533, 4.000, 131.056, 11.533, 4.000, 131.056, 10.484, 4.000, 0.069660
2, 130.093, 8.517, 0.000, 131.080, 8.609, 0.000, 131.044, 9.601, 0.000, 130.008, 9.436, 0.000, 130.093, 8.517, 4.000, 131.080, 8.609, 4.000, 131.044, 9.601, 4.000, 130.008, 9.436, 4.000, 60.667145
3, 130.008, 9.436, 0.000, 129.484, 9.436, 0.000, 129.475, 8.656, 0.000, 130.093, 8.517, 0.000, 130.008, 9.436, 4.000, 129.484, 9.436, 4.000, 129.475, 8.656, 4.000, 130.093, 8.517, 4.000, 89.467201
4, 124.974, 9.343, 0.000, 126.568, 10.316, 0.000, 126.477, 11.735, 0.000, 124.766, 10.484, 0.000, 124.974, 9.343, 4.000, 126.568, 10.316, 4.000, 126.477, 11.735, 4.000, 124.766, 10.484, 4.000, 234.999985
5, 127.911, 15.727, 0.000, 126.862, 14.678, 0.000, 126.876, 13.453, 0.000, 127.911, 13.979, 0.000, 127.911, 15.727, 4.000, 126.862, 14.678, 4.000, 126.876, 13.453, 4.000, 127.911, 13.979, 4.000, 235.000000
6, 124.766, 13.630, 0.000, 125.810, 13.800, 0.000, 126.862, 14.678, 0.000, 124.766, 14.678, 0.000, 124.766, 13.630, 4.000, 125.810, 13.800, 4.000, 126.862, 14.678, 4.000, 124.766, 14.678, 4.000, 230.552582
7, 130.008, 9.436, 0.000, 131.044, 9.601, 0.000, 131.056, 10.484, 0.000, 130.008, 10.484, 0.000, 130.008, 9.436, 4.000, 131.044, 9.601, 4.000, 131.056, 10.484, 4.000, 130.008, 10.484, 4.000, 6.744006
8, 132.112, 9.815, 0.000, 132.037, 8.867, 0.000, 132.781, 8.220, 0.000, 133.318, 10.292, 0.000, 132.112, 9.815, 4.000, 132.037, 8.867, 4.000, 132.781, 8.220, 4.000, 133.318, 10.292, 4.000, 180.869919
9, 128.761, 8.102, 0.000, 129.475, 8.656, 0.000, 129.484, 9.436, 0.000, 128.959, 9.436, 0.000, 128.761, 8.102, 4.000, 129.475, 8.656, 4.000, 129.484, 9.436, 4.000, 128.959, 9.436, 4.000, 199.215836
10, 134.202, 0.000, 0.000, 134.202, 2.097, 0.000, 132.249, 2.027, 0.000, 132.105, 0.000, 0.000, 134.202, 0.000, 4.000, 134.202, 2.097, 4.000, 132.249, 2.027, 4.000, 132.105, 0.000, 4.000, 235.000000
11, 130.206, 2.046, 0.000, 132.249, 2.027, 0.000, 132.419, 4.047, 0.000, 130.483, 4.015, 0.000, 130.206, 2.046, 4.000, 132.249, 2.027, 4.000, 132.419, 4.047, 4.000, 130.483, 4.015, 4.000, 235.000015
12, 130.008, 0.000, 0.000, 130.206, 2.046, 0.000, 128.058, 2.113, 0.000, 127.911, 0.000, 0.000, 130.008, 0.000, 4.000, 130.206, 2.046, 4.000, 128.058, 2.113, 4.000, 127.911, 0.000, 4.000, 193.670944
13, 129.475, 8.656, 0.000, 128.761, 8.102, 0.000, 129.868, 7.545, 0.000, 130.093, 8.517, 0.000, 129.475, 8.656, 4.000, 128.761, 8.102, 4.000, 129.868, 7.545, 4.000, 130.093, 8.517, 4.000, 235.000015
14, 126.948, 7.047, 0.000, 128.188, 6.661, 0.000, 128.761, 8.102, 0.000, 127.477, 8.284, 0.000, 126.948, 7.047, 4.000, 128.188, 6.661, 4.000, 128.761, 8.102, 4.000, 127.477, 8.284, 4.000, 183.474319
15, 132.781, 8.220, 0.000, 132.037, 8.867, 0.000, 131.080, 8.609, 0.000, 131.160, 7.541, 0.000, 132.781, 8.220, 4.000, 132.037, 8.867, 4.000, 131.080, 8.609, 4.000, 131.160, 7.541, 4.000, 97.009979
16, 128.941, 16.543, 0.000, 128.959, 15.727, 0.000, 130.455, 15.425, 0.000, 130.265, 16.549, 0.000, 128.941, 16.543, 4.000, 128.959, 15.727, 4.000, 130.455, 15.425, 4.000, 130.265, 16.549, 4.000, 234.999985
17, 132.105, 15.727, 0.000, 130.455, 15.425, 0.000, 130.532, 13.630, 0.000, 132.105, 13.630, 0.000, 132.105, 15.727, 4.000, 130.455, 15.425, 4.000, 130.532, 13.630, 4.000, 132.105, 13.630, 4.000, 1.511392
18, 128.959, 15.727, 0.000, 128.959, 13.630, 0.000, 130.532, 13.630, 0.000, 130.455, 15.425, 0.000, 128.959, 15.727, 4.000, 128.959, 13.630, 4.000, 130.532, 13.630, 4.000, 130.455, 15.425, 4.000, 1.623874
19, 133.153, 15.727, 0.000, 132.866, 17.146, 0.000, 131.573, 16.914, 0.000, 132.105, 15.727, 0.000, 133.153, 15.727, 4.000, 132.866, 17.146, 4.000, 131.573, 16.914, 4.000, 132.105, 15.727, 4.000, 234.999985
20, 131.573, 16.914, 0.000, 130.674, 18.171, 0.000, 129.966, 17.443, 0.000, 130.265, 16.549, 0.000, 131.573, 16.914, 4.000, 130.674, 18.171, 4.000, 129.966, 17.443, 4.000, 130.265, 16.549, 4.000, 74.862244
21, 132.344, 25.240, 0.000, 132.422, 23.210, 0.000, 134.202, 23.066, 0.000, 134.202, 25.163, 0.000, 132.344, 25.240, 4.000, 132.422, 23.210, 4.000, 134.202, 23.066, 4.000, 134.202, 25.163, 4.000, 52.485207
22, 134.202, 27.260, 0.000, 134.202, 29.357, 0.000, 131.760, 29.654, 0.000, 132.180, 27.330, 0.000, 134.202, 27.260, 4.000, 134.202, 29.357, 4.000, 131.760, 29.654, 4.000, 132.180, 27.330, 4.000, 23.895327
23, 134.202, 29.357, 0.000, 134.202, 31.453, 0.000, 132.312, 31.814, 0.000, 131.760, 29.654, 0.000, 134.202, 29.357, 4.000, 134.202, 31.453, 4.000, 132.312, 31.814, 4.000, 131.760, 29.654, 4.000, 33.433399
24, 130.270, 36.013, 0.000, 130.132, 33.864, 0.000, 132.253, 33.803, 0.000, 132.219, 35.847, 0.000, 130.270, 36.013, 4.000, 130.132, 33.864, 4.000, 132.253, 33.803, 4.000, 132.219, 35.847, 4.000, 19.895464
25, 132.095, 42.162, 0.000, 132.109, 40.059, 0.000, 134.202, 39.841, 0.000, 134.202, 41.938, 0.000, 132.095, 42.162, 4.000, 132.109, 40.059, 4.000, 134.202, 39.841, 4.000, 134.202, 41.938, 4.000, 9.881134
26, 130.509, 44.529, 0.000, 132.297, 44.199, 0.000, 132.390, 46.266, 0.000, 130.642, 46.429, 0.000, 130.509, 44.529, 4.000, 132.297, 44.199, 4.000, 132.390, 46.266, 4.000, 130.642, 46.429, 4.000, 15.591380
27, 130.531, 48.329, 0.000, 132.367, 48.306, 0.000, 132.289, 50.349, 0.000, 130.366, 50.303, 0.000, 130.531, 48.329, 4.000, 132.367, 48.306, 4.000, 132.289, 50.349, 4.000, 130.366, 50.303, 4.000, 24.149357
28, 132.114, 54.502, 0.000, 132.199, 52.418, 0.000, 134.202, 52.422, 0.000, 134.202, 54.519, 0.000, 132.114, 54.502, 4.000, 132.199, 52.418, 4.000, 134.202, 52.422, 4.000, 134.202, 54.519, 4.000, 37.325817
29, 129.839, 56.561, 0.000, 132.070, 56.588, 0.000, 132.096, 58.675, 0.000, 129.974, 58.699, 0.000, 129.839, 56.561, 4.000, 132.070, 56.588, 4.000, 132.096, 58.675, 4.000, 129.974, 58.699, 4.000, 45.052170
30, 130.140, 60.825, 0.000, 132.157, 60.787, 0.000, 132.207, 62.885, 0.000, 130.254, 62.904, 0.000, 130.140, 60.825, 4.000, 132.157, 60.787, 4.000, 132.207, 62.885, 4.000, 130.254, 62.904, 4.000, 56.769485
31, 130.287, 64.931, 0.000, 132.232, 64.963, 0.000, 132.223, 67.039, 0.000, 130.280, 66.944, 0.000, 130.287, 64.931, 4.000, 132.232, 64.963, 4.000, 132.223, 67.039, 4.000, 130.280, 66.944, 4.000, 68.398338
32, 132.114, 71.254, 0.000, 130.047, 71.146, 0.000, 130.207, 68.998, 0.000, 132.184, 69.128, 0.000, 132.114, 71.254, 4.000, 130.047, 71.146, 4.000, 130.207, 68.998, 4.000, 132.184, 69.128, 4.000, 80.695915
33, 132.066, 75.504, 0.000, 129.949, 75.547, 0.000, 129.872, 73.344, 0.000, 132.061, 73.377, 0.000, 132.066, 75.504, 4.000, 129.949, 75.547, 4.000, 129.872, 73.344, 4.000, 132.061, 73.377, 4.000, 93.213242
34, 132.103, 79.787, 0.000, 132.088, 77.655, 0.000, 134.202, 77.585, 0.000, 134.202, 79.682, 0.000, 132.103, 79.787, 4.000, 132.088, 77.655, 4.000, 134.202, 77.585, 4.000, 134.202, 79.682, 4.000, 111.181740
35, 132.125, 83.959, 0.000, 129.993, 84.074, 0.000, 129.984, 82.001, 0.000, 132.104, 81.886, 0.000, 132.125, 83.959, 4.000, 129.993, 84.074, 4.000, 129.984, 82.001, 4.000, 132.104, 81.886, 4.000, 121.996941
36, 132.249, 88.067, 0.000, 130.286, 88.129, 0.000, 130.082, 86.125, 0.000, 132.168, 86.019, 0.000, 132.249, 88.067, 4.000, 130.286, 88.129, 4.000, 130.082, 86.125, 4.000, 132.168, 86.019, 4.000, 138.344193
37, 130.671, 92.122, 0.000, 132.429, 92.170, 0.000, 132.481, 94.204, 0.000, 130.758, 94.078, 0.000, 130.671, 92.122, 4.000, 132.429, 92.170, 4.000, 132.481, 94.204, 4.000, 130.758, 94.078, 4.000, 172.078308
38, 132.453, 98.219, 0.000, 130.752, 97.816, 0.000, 130.817, 95.980, 0.000, 132.505, 96.224, 0.000, 132.453, 98.219, 4.000, 130.752, 97.816, 4.000, 130.817, 95.980, 4.000, 132.505, 96.224, 4.000, 211.194946
39, 131.780, 102.394, 0.000, 132.283, 100.222, 0.000, 134.202, 100.651, 0.000, 134.202, 102.748, 0.000, 131.780, 102.394, 4.000, 132.283, 100.222, 4.000, 134.202, 100.651, 4.000, 134.202, 102.748, 4.000, 235.000015
40, 134.202, 104.845, 0.000, 134.202, 106.942, 0.000, 131.790, 107.039, 0.000, 132.192, 104.720, 0.000, 134.202, 104.845, 4.000, 134.202, 106.942, 4.000, 131.790, 107.039, 4.000, 132.192, 104.720, 4.000, 206.106720
41, 132.528, 111.294, 0.000, 132.291, 109.291, 0.000, 134.202, 109.039, 0.000, 134.202, 111.136, 0.000, 132.528, 111.294, 4.000, 132.291, 109.291, 4.000, 134.202, 109.039, 4.000, 134.202, 111.136, 4.000, 70.851173
42, 131.026, 115.236, 0.000, 132.736, 115.221, 0.000, 132.853, 117.132, 0.000, 131.615, 116.900, 0.000, 131.026, 115.236, 4.000, 132.736, 115.221, 4.000, 132.853, 117.132, 4.000, 131.615, 116.900, 4.000, 234.999985
43, 130.008, 120.572, 0.000, 130.008, 119.523, 0.000, 130.796, 119.114, 0.000, 131.246, 120.104, 0.000, 130.008, 120.572, 4.000, 130.008, 119.523, 4.000, 130.796, 119.114, 4.000, 131.246, 120.104, 4.000, 228.902802
44, 132.736, 123.150, 0.000, 131.056, 122.669, 0.000, 131.335, 121.459, 0.000, 132.815, 121.456, 0.000, 132.736, 123.150, 4.000, 131.056, 122.669, 4.000, 131.335, 121.459, 4.000, 132.815, 121.456, 4.000, 234.999985
45, 130.008, 121.620, 0.000, 130.008, 120.572, 0.000, 131.246, 120.104, 0.000, 131.335, 121.459, 0.000, 130.008, 121.620, 4.000, 130.008, 120.572, 4.000, 131.246, 120.104, 4.000, 131.335, 121.459, 4.000, 235.000000
46, 131.335, 121.459, 0.000, 131.056, 122.669, 0.000, 130.008, 122.669, 0.000, 130.008, 121.620, 0.000, 131.335, 121.459, 4.000, 131.056, 122.669, 4.000, 130.008, 122.669, 4.000, 130.008, 121.620, 4.000, 233.757782
47, 128.805, 17.576, 0.000, 127.149, 17.129, 0.000, 127.708, 16.270, 0.000, 128.941, 16.543, 0.000, 128.805, 17.576, 4.000, 127.149, 17.129, 4.000, 127.708, 16.270, 4.000, 128.941, 16.543, 4.000, 234.999985
48, 125.814, 16.775, 0.000, 125.814, 15.727, 0.000, 126.862, 15.727, 0.000, 126.638, 16.549, 0.000, 125.814, 16.775, 4.000, 125.814, 15.727, 4.000, 126.862, 15.727, 4.000, 126.638, 16.549, 4.000, 99.369568
49, 123.717, 16.775, 0.000, 124.767, 17.336, 0.000, 124.766, 17.824, 0.000, 123.717, 17.824, 0.000, 123.717, 16.775, 4.000, 124.767, 17.336, 4.000, 124.766, 17.824, 4.000, 123.717, 17.824, 4.000, 234.999985
50, 123.717, 17.824, 0.000, 122.568, 17.842, 0.000, 122.498, 16.705, 0.000, 123.717, 16.775, 0.000, 123.717, 17.824, 4.000, 122.568, 17.842, 4.000, 122.498, 16.705, 4.000, 123.717, 16.775, 4.000, 234.999985
